filename,x,y,cluster
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2379 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2379-Camara_Amacayacu-0_crop0.npy",36.01542,46.020386,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2379 at , Serial_ T010987 Prueba Amacayacu 2024\features_5\2024-December-18_2379-Camara_Amacayacu-0_crop0.npy",25.851904,-50.395557,2
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2379 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2379-Camara_Amacayacu-0_crop1.npy",39.23927,50.545868,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2379 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2379-Camara_Amacayacu-1_crop0.npy",29.463175,44.165306,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2379 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2379-Camara_Amacayacu-1_crop1.npy",36.643696,52.879852,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2379 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2379-Camara_Amacayacu-1_crop2.npy",26.754568,42.146683,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2379 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2379-Camara_Amacayacu-2_crop0.npy",34.77483,48.257053,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2379 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2379-Camara_Amacayacu-2_crop1.npy",35.75051,47.360203,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2383 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2383-Camara_Amacayacu-0_crop0.npy",37.755966,47.815285,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2383 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2383-Camara_Amacayacu-1_crop0.npy",36.993385,48.602917,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2386 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2386-Camara_Amacayacu-0_crop0.npy",38.634754,47.241623,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2386 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2386-Camara_Amacayacu-1_crop0.npy",38.72622,46.56095,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2386 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2386-Camara_Amacayacu-2_crop0.npy",21.016712,11.364275,1
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2387-Camara_Amacayacu-0_crop0.npy",5.3454723,19.142958,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-18_2387-Camara_Amacayacu-0_crop0.npy",4.7570143,18.319899,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2387-Camara_Amacayacu-0_crop0.npy",4.7570143,18.319899,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2024-December-18_2387-Camara_Amacayacu-0_crop0.npy",4.7570143,18.319899,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_4\2024-December-18_2387-Camara_Amacayacu-0_crop0.npy",4.7570143,18.319899,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2387-Camara_Amacayacu-1_crop0.npy",2.0711012,21.922924,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-18_2387-Camara_Amacayacu-1_crop0.npy",2.0711012,21.922924,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2387-Camara_Amacayacu-1_crop0.npy",2.0711012,21.922924,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2024-December-18_2387-Camara_Amacayacu-1_crop0.npy",2.0711012,21.922924,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_4\2024-December-18_2387-Camara_Amacayacu-1_crop0.npy",2.0711012,21.922924,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2387-Camara_Amacayacu-2_crop0.npy",-1.931366,21.281324,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-18_2387-Camara_Amacayacu-2_crop0.npy",-1.931366,21.281324,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_2387-Camara_Amacayacu-2_crop0.npy",-1.931366,21.281324,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-18_2387-Camara_Amacayacu-3_crop0.npy",-0.21603543,20.223442,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-18_2387-Camara_Amacayacu-4_crop0.npy",0.19468844,22.568516,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2387 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-18_2387-Camara_Amacayacu-4_crop1.npy",35.08282,56.41531,6
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2396 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2396-Camara_Amacayacu-0_crop0.npy",12.998211,-26.899761,2
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2422 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2422-Camara_Amacayacu-0_crop0.npy",23.937119,-51.23151,2
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2432,2433 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2432-Camara_Amacayacu-1_crop0.npy",-8.258214,18.81124,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2432,2433 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2432-Camara_Amacayacu-1_crop1.npy",-8.243211,18.825022,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2458 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2458-Camara_Amacayacu-2_crop0.npy",15.967428,-9.813479,8
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2487 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-18_preset-Camara_Amacayacu-4_crop0.npy",36.982124,13.0191555,1
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2487 at , Serial_ T010987 Prueba Amacayacu 2024\features_3\2024-December-18_preset-Camara_Amacayacu-4_crop0.npy",36.982124,13.0191555,1
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2487 at , Serial_ T010987 Prueba Amacayacu 2024\features_5\2024-December-18_preset-Camara_Amacayacu-4_crop0.npy",37.73588,12.744063,1
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2487 at , Serial_ T010987 Prueba Amacayacu 2024\features_6\2024-December-18_preset-Camara_Amacayacu-4_crop0.npy",37.73588,12.744063,1
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2489 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2489-Camara_Amacayacu-1_crop0.npy",35.294018,8.708116,1
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2508 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2508-Camara_Amacayacu-1_crop0.npy",30.339336,3.1891353,1
"..\\..\\..\\..\\Correos\\2024\December\18\TRACK ALERT ID 2515 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-18_2515-Camara_Amacayacu-1_crop0.npy",68.29438,26.020313,4
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2591 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2591-Camara_Amacayacu-0_crop0.npy",-60.964325,-43.945824,7
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2601 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2601-Camara_Amacayacu-1_crop0.npy",-62.410892,2.8774288,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2603 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2603-Camara_Amacayacu-0_crop0.npy",-60.172363,-7.7752147,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2603 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-19_2603-Camara_Amacayacu-2_crop0.npy",-63.53577,4.1722364,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2614,2615 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2614-Camara_Amacayacu-1_crop0.npy",-38.488968,23.186642,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2621 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2621-Camara_Amacayacu-0_crop0.npy",41.067997,-1.0809618,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2621,2622 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2621-Camara_Amacayacu-0_crop0.npy",40.52427,-1.0857879,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2621 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2621-Camara_Amacayacu-1_crop0.npy",43.097088,4.2466393,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2621 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2621-Camara_Amacayacu-1_crop0.npy",40.71857,-1.4326487,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2621 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-19_2621-Camara_Amacayacu-1_crop0.npy",42.021763,-2.6776757,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2621,2622 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2621-Camara_Amacayacu-1_crop0.npy",43.01568,3.782256,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2621 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2621-Camara_Amacayacu-2_crop0.npy",42.6256,4.0846033,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2621 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-19_2621-Camara_Amacayacu-2_crop0.npy",41.276497,-3.420189,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2626,2629 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-4_crop0.npy",42.267464,-56.61576,2
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-4_crop0.npy",32.029995,63.244022,6
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630,2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-4_crop0.npy",-51.578266,21.934185,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-4_crop0.npy",32.029995,63.244022,6
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-4_crop0.npy",-53.963013,21.227943,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-19_2629-Camara_Amacayacu-4_crop0.npy",-54.058006,21.816854,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2626,2629 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-7_crop0.npy",35.12655,63.14467,6
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2626,2629 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-8_crop0.npy",32.029995,63.244022,6
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-8_crop0.npy",40.39089,-57.683064,2
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-8_crop0.npy",40.39089,-57.683064,2
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2626,2629 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-9_crop0.npy",30.618372,60.664738,6
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-9_crop0.npy",1.5627156,12.999215,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-9_crop0.npy",0.9952829,12.837713,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-0_crop0.npy",42.267464,-56.61576,2
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630,2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-0_crop0.npy",1.3888803,12.533493,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-0_crop0.npy",42.267464,-56.61576,2
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-3_crop0.npy",35.083164,63.6703,6
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630,2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-3_crop0.npy",-29.478987,18.083323,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-3_crop0.npy",35.12655,63.14467,6
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-3_crop0.npy",-51.578266,21.934185,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-19_2629-Camara_Amacayacu-3_crop0.npy",-51.74424,22.471302,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-5_crop0.npy",30.618372,60.664738,6
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630,2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-5_crop0.npy",-54.463417,21.455719,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-5_crop0.npy",30.618372,60.664738,6
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-5_crop0.npy",-57.133762,18.70071,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-19_2629-Camara_Amacayacu-5_crop0.npy",-57.27208,18.250559,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-6_crop0.npy",21.939201,7.1280103,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630,2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-6_crop0.npy",-57.55315,18.632338,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-6_crop0.npy",21.939445,7.12795,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-9_crop1.npy",0.9690954,15.324002,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2630 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-9_crop1.npy",0.44665566,15.129126,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630,2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-0_crop1.npy",0.44665566,15.129126,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2629,2630,2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2630-Camara_Amacayacu-1_crop0.npy",-2.3001776,16.53187,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2629-Camara_Amacayacu-2_crop0.npy",-29.478987,18.083323,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-19_2629-Camara_Amacayacu-2_crop0.npy",-29.961288,17.973392,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2630-Camara_Amacayacu-0_crop0.npy",-2.3001776,16.53187,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2632 at , Serial_ T010987 Prueba Amacayacu 2024\features_2\2024-December-19_2630-Camara_Amacayacu-0_crop0.npy",-2.3001776,16.53187,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2635 at , Serial_ T010987 Prueba Amacayacu 2024\features_6\2024-December-19_2635-Camara_Amacayacu-5_crop0.npy",27.221846,-45.859463,2
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2635 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2024-December-19_2635-Camara_Amacayacu-7_crop0.npy",27.221846,-45.859463,2
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2024-December-19_2650-Camara_Amacayacu-2_crop0.npy",-10.230571,0.99474335,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2650-Camara_Amacayacu-2_crop0.npy",-10.705353,1.0058631,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2024-December-19_2650-Camara_Amacayacu-3_crop0.npy",-17.302658,3.8436553,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2650-Camara_Amacayacu-3_crop0.npy",-17.126871,3.2760644,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2024-December-19_2650-Camara_Amacayacu-3_crop1.npy",-15.276945,2.6441665,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2650-Camara_Amacayacu-3_crop1.npy",-15.922973,2.5323982,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2024-December-19_2650-Camara_Amacayacu-4_crop0.npy",-38.425083,-16.328209,7
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2650-Camara_Amacayacu-4_crop0.npy",-38.936314,-16.569937,7
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2650-Camara_Amacayacu-4_crop0.npy",-10.42602,1.4167182,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2024-December-19_2656-Camara_Amacayacu-5_crop0.npy",-42.170513,-16.285984,7
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2656-Camara_Amacayacu-5_crop0.npy",-42.30139,-15.819977,7
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2024-December-19_2656-Camara_Amacayacu-6_crop0.npy",-43.262665,0.230913,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2656-Camara_Amacayacu-6_crop0.npy",-43.27856,0.70529836,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650 at , Serial_ T010987 Prueba Amacayacu 2024\features_7\2024-December-19_2656-Camara_Amacayacu-6_crop1.npy",-41.57634,2.8691478,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2656-Camara_Amacayacu-6_crop1.npy",-41.57634,2.8691478,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2650-Camara_Amacayacu-5_crop0.npy",-16.69918,3.9900823,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2650-Camara_Amacayacu-5_crop1.npy",-15.444135,3.2792058,8
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2650-Camara_Amacayacu-6_crop0.npy",-38.8409,-15.987367,7
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2656-Camara_Amacayacu-7_crop0.npy",-41.802372,-15.989655,7
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2656-Camara_Amacayacu-8_crop0.npy",-42.868748,0.4486223,3
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2650,2656 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2656-Camara_Amacayacu-8_crop1.npy",-41.57634,2.8691478,0
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2680,2682 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2680-Camara_Amacayacu-0_crop0.npy",-23.724546,-40.566315,9
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2687 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2687-Camara_Amacayacu-9_crop0.npy",39.756325,19.511108,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2687 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2687-Camara_Amacayacu-9_crop0.npy",39.756325,19.511108,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2691,2693 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2691-Camara_Amacayacu-0_crop0.npy",40.832367,18.794685,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2794 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2794-Camara_Amacayacu-2_crop0.npy",23.867308,-18.153717,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2794 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2794-Camara_Amacayacu-4_crop0.npy",23.867197,-18.153742,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2817 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2817-Camara_Amacayacu-1_crop0.npy",5.211619,-53.86569,2
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2876 at , Serial_ T010987 Prueba Amacayacu 2024\features_1\2024-December-19_2876-Camara_Amacayacu-0_crop0.npy",-26.461197,-41.649353,9
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2912 at , Serial_ T010987 Prueba Amacayacu 2024\features_5\2024-December-19_2912-Camara_Amacayacu-2_crop0.npy",20.610462,-20.698626,1
"..\\..\\..\\..\\Correos\\2024\December\19\TRACK ALERT ID 2922 at , Serial_ T010987 Prueba Amacayacu 2024\features_0\2024-December-19_2922-Camara_Amacayacu-1_crop0.npy",-65.14513,22.592216,3
